43.908619 20.688747 26.597068
44.135655 21.381546 24.786492
44.117449 20.769146 23.755603
43.250303 21.912443 25.396739
44.380897 22.686746 24.006807
45.266249 22.155850 23.396560
44.399103 23.299147 25.037697
44.626139 23.991946 23.227121
44.607933 23.379545 22.196231
43.740787 24.522842 23.837368
44.871380 25.297146 22.447435
45.756732 24.766249 21.837188
44.889586 25.909546 23.478325
44.910152 18.885252 26.934764
46.019971 18.312967 26.325836
46.299762 17.438385 27.082950
46.643737 19.269054 25.989365
45.684097 17.610276 25.043879
44.757413 16.460231 25.355415
44.432340 15.870579 24.266086
45.321011 15.677902 26.198219
43.636794 16.919476 25.771716
45.139608 18.494309 24.140321
44.894090 17.799767 22.900428
44.089612 16.827380 23.152771
44.433587 18.658049 22.059186
46.184620 17.243783 22.375629
46.645122 16.385501 23.216872
46.989098 18.216171 22.123286
45.877722 16.375607 20.825763
44.963778 15.293365 21.096796
45.345973 17.327442 19.881702
47.218830 15.880218 20.418310
47.085270 15.419907 19.605736
8.309541 41.585952 6.291030
8.849530 41.055908 5.360673
8.421678 42.695329 6.732403
9.437230 41.101822 7.221372
9.325093 39.992446 6.780000
8.897241 41.631866 8.151729
10.564919 40.617692 8.151714
11.104908 40.087647 7.221356
10.677056 41.727068 8.593086
11.692607 40.133561 9.082055
11.580471 39.024185 8.640683
11.152618 40.663606 10.012413
12.820296 39.649431 10.012397
13.360285 39.119386 9.082040
12.932433 40.758807 10.453769
13.947985 39.165300 10.942739
13.835848 38.055924 10.501366
13.407996 39.695345 11.873096
15.075674 38.681170 11.873080
15.615663 38.151126 10.942723
15.187811 39.790546 12.314453
16.203363 38.197040 12.803422
16.091226 37.087663 12.362049
15.663374 38.727084 13.733779
9.651942 39.806627 8.836292
9.430969 38.498661 8.423501
8.314059 38.548515 8.015546
9.895753 37.869475 9.320441
10.253397 38.117627 7.228334
9.837798 38.983486 6.063875
10.555761 38.694924 5.043454
8.583832 38.834391 5.850945
10.163237 40.198980 6.301921
11.595235 38.228997 7.513758
12.352451 37.790029 6.367490
12.018093 38.535082 5.372753
13.599786 37.856042 6.677648
12.001053 36.366197 6.052496
10.753718 36.300185 5.742338
12.335411 35.621145 7.047232
12.947572 35.817488 4.619660
12.590554 36.658198 3.503530
14.347992 35.903709 4.953414
12.511335 34.410925 4.416488
12.994408 34.098969 3.668608
17.332882 32.563035 17.863983
16.590556 32.702063 17.274755
18.075071 32.420936 17.275315
41.842122 24.057348 16.044937
41.695467 24.628512 15.290065
42.098117 23.219430 15.657733
5.530574 4.307572 40.275609
4.578528 4.412357 40.289579
5.701669 3.637512 40.938415
27.259665 49.312838 17.338928
27.817655 49.895091 16.822017
27.874664 48.831259 17.893386
42.182004 0.942390 19.914907
42.920355 1.383614 20.336481
42.183161 0.065272 20.299915
3.019750 15.877337 2.585168
2.478639 15.163550 2.924689
3.641600 16.055562 3.291641
16.970093 19.281373 47.581374
16.580658 19.065542 48.429503
17.287416 18.440800 47.249245
19.780986 6.046019 8.998931
20.702701 5.929797 8.765474
19.311673 5.476173 8.388532
11.521620 0.660710 18.629970
11.803297 0.413785 19.511590
11.492855 1.617889 18.653349
8.145985 11.463514 37.944474
8.478711 10.581176 38.112822
8.300422 11.596874 37.008562
13.543327 31.100250 6.792508
14.316991 31.495951 7.195535
